1.411513157467055066e+02,2.134978087997723151e+02,4.557835838007694065e+02
1.493033643232970746e+02,1.724271415713300826e+02,3.731380590033589328e+02
1.018955187870830343e+02,2.001014119015760002e+02,3.579907260487564145e+02
1.254689805787993464e+02,1.525989385258771449e+02,3.192618576188116322e+02
8.995979902705690279e+01,1.858098881560769939e+02,3.192305325701860284e+02
5.583442782622375233e+01,2.690710201263427734e+02,3.616051415903255020e+02
6.301623117788018646e+01,1.447902881446473771e+02,2.668479919433593750e+02
1.662982947087322145e+02,1.042278246184769586e+02,4.622844049588053963e+02
1.414943864161724321e+02,1.141723272971716199e+02,3.758763522381181019e+02
1.266606922681588117e+02,1.483403383022888136e+02,4.020818919533339795e+02
9.307825751314358342e+01,1.437529891709314143e+02,3.729709492054336692e+02
5.618958198981830776e+01,1.552596468081244723e+02,3.345420738258990241e+02
5.997978052192573273e+01,2.033012631036591529e+02,4.200426034220221254e+02
2.667544737447348524e+01,1.197865893625821343e+02,2.946545391673818699e+02
1.604957114672758109e+02,1.661657751769023150e+02,4.180387352728939732e+02
1.560232409461610814e+02,4.977018019413127092e+01,4.649245883188710309e+02
1.381302161820483434e+02,8.201708716287333800e+01,4.265858823600304390e+02
1.355311506616853876e+02,6.433911204063642231e+01,3.147027856980714660e+02
8.611319233471627399e+01,3.933136230434938341e+01,2.897726866682000946e+02
7.322881251471704900e+01,2.485212556729300815e+01,4.003148662390470918e+02
9.068032841920084763e+01,8.946953252772263454e+01,3.786357409969475043e+02
1.505299849300086237e+02,1.545209731967739799e+02,5.136910899838918567e+02
1.398004575537607366e+02,1.136723766551713055e+02,5.485200195312500000e+02
1.260527066613559981e+02,5.589363936210263972e+01,4.780338462292086774e+02
1.157120594194208536e+02,7.399453440492894174e+01,3.660605560561997436e+02
1.106058317699072404e+02,2.209182494632749183e+01,3.400995549579685076e+02
7.575589501442570395e+01,2.119725089034748322e+01,3.285798529847140230e+02
5.508170237806195502e+01,6.778205644484887671e+01,2.721608497108782672e+02
1.079710302259562980e+02,1.666032529420747892e+02,4.846439286228639958e+02
1.631409040427571995e+02,8.526146413561851034e+01,5.123097016810188506e+02
1.070816318619516494e+02,6.477652215689423087e+01,5.242592163091687780e+02
1.250711051469774873e+02,3.776570031688683571e+01,4.173294364501447262e+02
1.037021222059316443e+02,1.754360008239746094e+01,3.776899100068816324e+02
9.084687822793712542e+01,8.479769523912517570e+01,2.673348649045504430e+02
1.043939198976905658e+02,9.932522791811875607e+01,3.095010758745134467e+02
8.756996919065676366e+01,2.625545398486976865e+02,4.748968497084706542e+02
8.669979605573428216e+01,1.392031873869105425e+02,4.767560872445018845e+02
7.283646545539333772e+01,8.228992826592116216e+01,4.961376166044748288e+02
8.376183092826926213e+01,4.051418222159611560e+01,4.678599132355516304e+02
1.477240978011265327e+02,3.799533221649178927e+01,3.911229397241208972e+02
1.386689749895974728e+02,9.299554209210567990e+01,3.013997101450515856e+02
9.344276655540333820e+01,1.362335950324055887e+02,3.246351410604656849e+02
3.521644416396023303e+01,2.231049781590214707e+02,5.296724179187027630e+02
1.736230087280273438e+01,1.616485447853129358e+02,5.425584829681799874e+02
5.646948769281463854e+01,1.185891839432043895e+02,5.199343963997820310e+02
1.250888041413571301e+02,1.232372128901530886e+02,4.632502649885883557e+02
1.788459892272949219e+02,8.826562239195494897e+01,4.051383039423474202e+02
1.356090057402159914e+02,3.823439636283348619e+01,3.576437416512723644e+02
1.683219746500632823e+02,8.091779076193654419e+01,3.514741994052328664e+02
