pt, ht_x, ht_y, ht_z, hp_x, hp_y, hp_z, h_dist, jt_x, jt_y, jt_z, jt_q, jp_x, jp_y, jp_z, jp_q, j_dist
3,377.849,-68.035,251.141,221.471,78.5353,316.471,224.064,jt_x, jt_y, jt_z, jt_q, 0.381972,0.0549908,0.207172,-0.490055,jd
3,385.537,-77.9331,259.807,221.471,78.5353,316.471,233.69,jt_x, jt_y, jt_z, jt_q, 0.381972,0.0549908,0.207172,-0.490055,jd
3,387.469,-82.5219,268.907,221.471,78.5353,316.471,236.129,jt_x, jt_y, jt_z, jt_q, 0.381972,0.0549908,0.207172,-0.490055,jd
3,395.24,-101.834,269.851,221.471,78.5353,316.471,254.759,jt_x, jt_y, jt_z, jt_q, 0.381972,0.0549908,0.207172,-0.490055,jd
3,378.541,-49.3854,305.983,221.471,78.5353,316.471,202.841,jt_x, jt_y, jt_z, jt_q, 0.381972,0.0549908,0.207172,-0.490055,jd
3,347.289,-5.51204,395.67,244.431,110.558,372.474,156.812,jt_x, jt_y, jt_z, jt_q, -0.123935,0.135478,0.187672,-0.517069,jd
3,290.952,-4.89005,464.623,186.731,76.2867,429.365,136.729,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,262.53,-27.3122,474.805,186.731,76.2867,429.365,136.173,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,239.523,-52.0476,466.469,186.731,76.2867,429.365,143.643,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,206.286,-90.8832,455.168,149.913,35.8151,386.911,154.562,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,182.578,-108.428,413.552,149.913,35.8151,386.911,150.276,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,164.547,-100.511,437.591,149.913,35.8151,386.911,146.176,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,144.019,-78.6691,422.38,149.913,35.8151,386.911,119.998,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,192.884,-111.281,443.833,149.913,35.8151,386.911,163.475,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,195.091,-103.752,453.467,149.913,35.8151,386.911,161.089,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,186.705,-86.6635,455.743,149.913,35.8151,386.911,145.233,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,159.261,-92.7878,434.193,149.913,35.8151,386.911,137.338,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,136.885,-82.3639,436.395,149.913,35.8151,386.911,128.782,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,157.592,-73.6551,469.333,149.913,35.8151,386.911,137.245,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,172.934,-104.588,437.35,149.913,35.8151,386.911,150.954,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,181.449,-117.419,414.899,149.913,35.8151,386.911,158.93,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,179.416,-121.962,367.79,149.913,35.8151,386.911,161.647,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,172.366,-115.368,313.306,108.774,34.317,322.964,162.919,jt_x, jt_y, jt_z, jt_q, 0.374036,0.134978,0.0991603,-1.1567,jd
3,158.1,-103.905,261.438,155.08,47.6,301.85,156.831,jt_x, jt_y, jt_z, jt_q, 0.548385,0.209857,0.0181196,-0.728903,jd
3,138.93,-83.1025,230.802,155.08,47.6,301.85,149.639,jt_x, jt_y, jt_z, jt_q, 0.548385,0.209857,0.0181196,-0.728903,jd
3,132.218,-56.2512,223.959,155.08,47.6,301.85,131.813,jt_x, jt_y, jt_z, jt_q, 0.548385,0.209857,0.0181196,-0.728903,jd
3,138.146,-35.6132,214.597,118.447,75.9039,232.693,114.68,jt_x, jt_y, jt_z, jt_q, 0.723414,0.0724434,-0.0188035,-0.509319,jd
3,143.949,-17.3181,191.166,118.447,75.9039,232.693,105.191,jt_x, jt_y, jt_z, jt_q, 0.723414,0.0724434,-0.0188035,-0.509319,jd
3,156.129,-2.34029,179.171,161.584,74.1005,245.639,101.444,jt_x, jt_y, jt_z, jt_q, 0.723414,0.0724434,-0.0188035,-0.509319,jd
3,211.801,17.4858,183.999,161.584,74.1005,245.639,97.6038,jt_x, jt_y, jt_z, jt_q, 0.723414,0.0724434,-0.0188035,-0.509319,jd
3,271.456,31.0058,234.246,205.125,66.6652,303.105,102.044,jt_x, jt_y, jt_z, jt_q, 0.381972,0.0549908,0.207172,-0.490055,jd
3,311.434,52.8542,288.927,221.471,78.5353,316.471,97.5268,jt_x, jt_y, jt_z, jt_q, 0.381972,0.0549908,0.207172,-0.490055,jd
3,335.219,88.834,338.272,244.431,110.558,372.474,99.4195,jt_x, jt_y, jt_z, jt_q, -0.123935,0.135478,0.187672,-0.517069,jd
3,339.275,148.131,380.323,244.431,110.558,372.474,102.317,jt_x, jt_y, jt_z, jt_q, -0.123935,0.135478,0.187672,-0.517069,jd
3,319.451,174.912,410.335,237.929,155.295,407.745,83.8891,jt_x, jt_y, jt_z, jt_q, 0.173217,0.144826,-0.469663,-0.287337,jd
3,297.614,200.312,429.111,237.929,155.295,407.745,77.7522,jt_x, jt_y, jt_z, jt_q, 0.173217,0.144826,-0.469663,-0.287337,jd
3,255.442,238.404,447.516,217.54,239.11,364.322,91.4241,jt_x, jt_y, jt_z, jt_q, 0.437437,0.441903,-0.422014,-0.332772,jd
3,225.012,230.569,469.857,188.894,176.14,404.196,92.6196,jt_x, jt_y, jt_z, jt_q, 0.00469252,0.906764,0.0519014,-0.677888,jd
3,216.509,195.702,488.813,188.894,176.14,404.196,91.1328,jt_x, jt_y, jt_z, jt_q, 0.00469252,0.906764,0.0519014,-0.677888,jd
3,209.182,191.177,474.735,188.894,176.14,404.196,74.9226,jt_x, jt_y, jt_z, jt_q, 0.00469252,0.906764,0.0519014,-0.677888,jd
3,202.017,170.877,478.713,188.894,176.14,404.196,75.8459,jt_x, jt_y, jt_z, jt_q, 0.00469252,0.906764,0.0519014,-0.677888,jd
3,190.917,161.751,478.076,188.894,176.14,404.196,75.295,jt_x, jt_y, jt_z, jt_q, 0.00469252,0.906764,0.0519014,-0.677888,jd
3,192.729,144.977,466.47,188.894,176.14,404.196,69.7412,jt_x, jt_y, jt_z, jt_q, 0.00469252,0.906764,0.0519014,-0.677888,jd
3,209.738,103.129,468.522,186.731,76.2867,429.365,52.7548,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,212.829,71.7733,467.091,186.731,76.2867,429.365,46.0944,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,210.397,60.5433,471.134,186.731,76.2867,429.365,50.523,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
3,215.376,46.9482,480.135,186.731,76.2867,429.365,65.26,jt_x, jt_y, jt_z, jt_q, 0.199936,0.114035,-0.299198,-1.00389,jd
