pt, ht_x, ht_y, ht_z, hp_x, hp_y, hp_z, h_dist, jt_x, jt_y, jt_z, jt_q, jp_x, jp_y, jp_z, jp_q, j_dist
3,498.728,-68.6826,246.126,227.018,79.5365,311.171,316.269,jt_x, jt_y, jt_z, jt_q, 0.244003,0.0278121,0.391897,-0.449532,jd
3,402.797,-105.252,202.97,213.151,70.8227,301.351,276.851,jt_x, jt_y, jt_z, jt_q, 0.378092,0.0294811,0.178034,-0.51771,jd
3,321.9,-90.4513,224.776,197.726,58.5503,300.611,208.258,jt_x, jt_y, jt_z, jt_q, 0.378092,0.0294811,0.178034,-0.51771,jd
3,330.74,-67.3401,234.912,213.151,70.8227,301.351,193.21,jt_x, jt_y, jt_z, jt_q, 0.378092,0.0294811,0.178034,-0.51771,jd
3,361.225,-16.8377,263.645,227.018,79.5365,311.171,171.925,jt_x, jt_y, jt_z, jt_q, 0.244003,0.0278121,0.391897,-0.449532,jd
3,383.856,15.6474,280.535,227.018,79.5365,311.171,172.1,jt_x, jt_y, jt_z, jt_q, 0.244003,0.0278121,0.391897,-0.449532,jd
3,402.874,41.015,289.445,251.459,123.76,324.876,176.15,jt_x, jt_y, jt_z, jt_q, 0.246888,0.158851,-0.040178,-0.0825143,jd
3,421.327,74.0497,335.907,260.283,110.258,381.299,171.191,jt_x, jt_y, jt_z, jt_q, 0.0292889,0.0332372,0.325193,-0.181343,jd
3,434.655,107.155,379.081,260.283,110.258,381.299,174.414,jt_x, jt_y, jt_z, jt_q, 0.0292889,0.0332372,0.325193,-0.181343,jd
3,423.577,113.154,398.826,261.498,116.45,411.712,162.624,jt_x, jt_y, jt_z, jt_q, 0.0166426,0.14693,-0.235771,-0.0903908,jd
3,448.347,90.3078,397.653,261.498,116.45,411.712,189.192,jt_x, jt_y, jt_z, jt_q, 0.0166426,0.14693,-0.235771,-0.0903908,jd
3,394.741,105.534,404.994,261.498,116.45,411.712,133.858,jt_x, jt_y, jt_z, jt_q, 0.0166426,0.14693,-0.235771,-0.0903908,jd
3,383.799,91.6644,416.568,261.498,116.45,411.712,124.882,jt_x, jt_y, jt_z, jt_q, 0.0166426,0.14693,-0.235771,-0.0903908,jd
3,375.991,80.6349,428.165,261.498,116.45,411.712,121.088,jt_x, jt_y, jt_z, jt_q, 0.0166426,0.14693,-0.235771,-0.0903908,jd
3,378.536,74.7963,437.63,261.498,116.45,411.712,126.904,jt_x, jt_y, jt_z, jt_q, 0.0166426,0.14693,-0.235771,-0.0903908,jd
3,380.247,89.2088,445.964,259.321,124.15,435.772,126.285,jt_x, jt_y, jt_z, jt_q, -0.145577,0.0450749,-0.315187,-0.0966267,jd
3,386.134,107.452,452.308,259.321,124.15,435.772,128.972,jt_x, jt_y, jt_z, jt_q, -0.145577,0.0450749,-0.315187,-0.0966267,jd
3,382.275,111.826,465.276,259.321,124.15,435.772,127.043,jt_x, jt_y, jt_z, jt_q, -0.145577,0.0450749,-0.315187,-0.0966267,jd
3,373.737,116.168,486.56,259.321,124.15,435.772,125.436,jt_x, jt_y, jt_z, jt_q, -0.145577,0.0450749,-0.315187,-0.0966267,jd
3,363.715,102.718,495.292,259.321,124.15,435.772,122.066,jt_x, jt_y, jt_z, jt_q, -0.145577,0.0450749,-0.315187,-0.0966267,jd
3,371.633,66.0824,480.227,259.321,124.15,435.772,134.023,jt_x, jt_y, jt_z, jt_q, -0.145577,0.0450749,-0.315187,-0.0966267,jd
3,372.363,24.247,480.575,259.321,124.15,435.772,157.373,jt_x, jt_y, jt_z, jt_q, -0.145577,0.0450749,-0.315187,-0.0966267,jd
3,369.967,-1.96697,492.331,259.321,124.15,435.772,177.05,jt_x, jt_y, jt_z, jt_q, -0.145577,0.0450749,-0.315187,-0.0966267,jd
3,363.48,-38.4932,489.164,203.866,48.4489,425.517,192.578,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,334.323,-76.343,481.304,203.866,48.4489,425.517,188.955,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,344.277,-99.5227,482.806,203.866,48.4489,425.517,211.88,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,342.3,-105.606,498.355,203.866,48.4489,425.517,219.55,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,339.688,-123.59,495.372,203.866,48.4489,425.517,230.054,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,345.703,-133.969,496.758,203.866,48.4489,425.517,241.804,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,342.437,-145.95,491.069,203.866,48.4489,425.517,247.568,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,334.331,-165.801,481.701,203.866,48.4489,425.517,257.062,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,338.825,-190.134,484.144,203.866,48.4489,425.517,280.309,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,278.44,-110.658,484.506,203.866,48.4489,425.517,185.354,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,285.487,-139.911,499.392,203.866,48.4489,425.517,218.172,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,300.49,-185.886,495.839,203.866,48.4489,425.517,263.048,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,315.484,-267.078,467.303,203.866,48.4489,425.517,337.286,jt_x, jt_y, jt_z, jt_q, 0.238438,0.0494076,-0.518152,-0.843621,jd
3,278.131,-287.045,428.425,157.02,27.0756,375.464,340.799,jt_x, jt_y, jt_z, jt_q, 0.140956,0.0447035,-0.024183,-1.04989,jd
3,273.392,-294.458,406.994,157.02,27.0756,375.464,343.396,jt_x, jt_y, jt_z, jt_q, 0.140956,0.0447035,-0.024183,-1.04989,jd
3,257.825,-291.425,375.224,157.02,27.0756,375.464,334.072,jt_x, jt_y, jt_z, jt_q, 0.140956,0.0447035,-0.024183,-1.04989,jd
3,250.251,-294.741,334.822,157.02,27.0756,375.464,337.505,jt_x, jt_y, jt_z, jt_q, 0.140956,0.0447035,-0.024183,-1.04989,jd
3,248.08,-299.473,300.714,159.831,32.5903,329.149,344.764,jt_x, jt_y, jt_z, jt_q, 0.432761,0.0700902,-0.113012,-0.910854,jd
3,249.872,-301.143,260.508,142.707,31.2848,300.666,351.576,jt_x, jt_y, jt_z, jt_q, 0.441293,0.052439,0.205662,-0.93083,jd
3,256.317,-309.42,235.25,142.707,31.2848,300.666,365.056,jt_x, jt_y, jt_z, jt_q, 0.441293,0.052439,0.205662,-0.93083,jd
3,257.415,-311.736,220.064,142.707,31.2848,300.666,370.564,jt_x, jt_y, jt_z, jt_q, 0.441293,0.052439,0.205662,-0.93083,jd
3,267.307,-318.167,209.208,142.707,31.2848,300.666,382.108,jt_x, jt_y, jt_z, jt_q, 0.441293,0.052439,0.205662,-0.93083,jd
3,270.396,-318.333,201.356,142.707,31.2848,300.666,385.226,jt_x, jt_y, jt_z, jt_q, 0.441293,0.052439,0.205662,-0.93083,jd
3,278.931,-332.957,163.471,142.707,31.2848,300.666,412.373,jt_x, jt_y, jt_z, jt_q, 0.441293,0.052439,0.205662,-0.93083,jd
3,280.751,-341.147,138.284,153.157,52.1292,251.788,428.753,jt_x, jt_y, jt_z, jt_q, 0.660637,0.0342517,0.33361,-0.679832,jd
3,282.702,-339.977,105.212,153.157,52.1292,251.788,438.194,jt_x, jt_y, jt_z, jt_q, 0.660637,0.0342517,0.33361,-0.679832,jd
3,293.015,-339.533,76.3147,153.157,52.1292,251.788,451.387,jt_x, jt_y, jt_z, jt_q, 0.660637,0.0342517,0.33361,-0.679832,jd
3,303.46,-338.178,43.9399,145.466,57.3321,235.125,466.843,jt_x, jt_y, jt_z, jt_q, 0.699009,0.0478623,0.0299774,-0.528433,jd
3,317.189,-330.94,18.9989,145.466,57.3321,235.125,476.397,jt_x, jt_y, jt_z, jt_q, 0.699009,0.0478623,0.0299774,-0.528433,jd
3,331.308,-318.004,0.446045,145.466,57.3321,235.125,480.092,jt_x, jt_y, jt_z, jt_q, 0.699009,0.0478623,0.0299774,-0.528433,jd
3,340.85,-309.859,-6.44006,145.466,57.3321,235.125,480.997,jt_x, jt_y, jt_z, jt_q, 0.699009,0.0478623,0.0299774,-0.528433,jd
3,349.891,-314.503,-13.241,145.466,57.3321,235.125,491.667,jt_x, jt_y, jt_z, jt_q, 0.699009,0.0478623,0.0299774,-0.528433,jd
3,363.397,-300.073,-14.2083,145.466,57.3321,235.125,487.237,jt_x, jt_y, jt_z, jt_q, 0.699009,0.0478623,0.0299774,-0.528433,jd
