1.096941559867397729e+02,7.379214171806583522e+01,5.130894672983167766e+02
1.132002567607508610e+02,1.100576696990875405e+02,4.837353984904342497e+02
5.048627653489450040e+01,2.033088129043965182e+02,3.686865928083640256e+02
6.063372851455402923e+01,1.826931433215559935e+02,4.275116184975619262e+02
9.139701804351631154e+01,1.481880686144549486e+02,3.809555310952162017e+02
1.431098954587292553e+02,5.322955494375960228e+01,3.547617666770444202e+02
1.099466450672942130e+02,4.229601636842471635e+01,3.231463558164442702e+02
1.042067361584023644e+02,1.534011017734204358e+02,3.330797328885922752e+02
6.124537305287367417e+01,1.255113396195886253e+02,2.835993684134937780e+02
8.997285745048131389e+01,1.214321349812587556e+02,2.982932034958146801e+02
8.766639794487127801e+01,3.116520977530890235e+01,4.898565658393564490e+02
1.219802480503035440e+02,6.001759395597883895e+01,4.224914064039858204e+02
9.079221438520636411e+01,1.775952923467573328e+02,4.199606560192505640e+02
6.669791471682025019e+01,2.046712949634592462e+02,4.578771742269216247e+02
7.989410851762691834e+01,1.316769392948511950e+02,3.753401220099800639e+02
1.346925276867485195e+02,9.428674638335856173e+01,3.148787725246777995e+02
1.590763719787402977e+02,1.062287746918988063e+02,3.440238206410531348e+02
1.083617871614226971e+02,1.086489101701585440e+02,2.965718476817723399e+02
1.829858763566138791e+01,8.309504526819132764e+01,2.668479919433593750e+02
1.077745537426442439e+02,2.531348094765223777e+01,3.523313656781161853e+02
1.230827768174069803e+02,1.305447991052923840e+02,4.175755009762274881e+02
1.099671300018367646e+02,1.227794957819031794e+02,3.288930594812949835e+02
1.067512865319097841e+02,1.867024700096344532e+02,3.943415744193266050e+02
8.249292741445825072e+01,1.128258811035309748e+02,4.881650392624740107e+02
5.494812831802858710e+01,1.084300144183378194e+02,3.454918937014326161e+02
1.409529434637804570e+02,6.253128332876385542e+01,3.275022240365613015e+02
1.423172627910462893e+02,8.082657793785645595e+01,3.387631537801698300e+02
9.732317270255731501e+01,9.552930179610170569e+01,3.197999747656392628e+02
9.414966364529496445e+01,7.875019651749400396e+01,2.834207994730188034e+02
7.050548838253880035e+01,1.754360008239746094e+01,4.147395025529054351e+02
1.702882090640904380e+02,1.041545856217331192e+02,3.720512129444192624e+02
1.215474826657613221e+02,1.304177071805518153e+02,3.533544001684873592e+02
1.004535923831468693e+02,7.929255573195703732e+01,4.065281398391043695e+02
7.816149126526832447e+01,4.369271028043716854e+01,4.547554746896787492e+02
7.604288255963751908e+01,1.896577833059004803e+01,3.607928494868345410e+02
1.112288433756503707e+02,6.882521219096508958e+01,3.825029339397561898e+02
8.752827101744024674e+01,8.284922909604068764e+01,3.587316864235125422e+02
1.083143568621661501e+02,7.326291844631998629e+01,3.012339186938093007e+02
4.219984318790034905e+01,5.390754860217941058e+01,2.898688318563314397e+02
1.292205025474199829e+02,3.764041775000428913e+01,3.621868160324088421e+02
1.468299638764926556e+02,1.109235387117998926e+02,3.831260353409816162e+02
1.284836244387243767e+02,1.549821465625575172e+02,3.394043015924157771e+02
8.987154717223431533e+01,1.297247336433642886e+02,3.525320147450069044e+02
8.646694949870614266e+01,4.873528936903045405e+01,3.748143395201879002e+02
5.575778602559451969e+01,7.043469742970268044e+01,3.215607514501745072e+02
9.822134335177041464e+01,1.042183757094702656e+02,4.040819355374877659e+02
1.211144231339399226e+02,1.591738641919955057e+02,5.164013361022523441e+02
1.292182963180367778e+02,8.563415838067263053e+01,3.788980319372953431e+02
1.234499272231493734e+02,5.805840195732801590e+01,3.472358795885255063e+02
1.690948088604546342e+02,5.020024388934429282e+01,4.453780103898931202e+02
