-1.017799973487854004e+00,8.841818513068840923e-01,-5.204086885767118531e-01,-1.493034558532483569e+00
8.615218337366465917e-01,5.909533559850830287e-01,-1.575999370138364331e+00,-1.241230944312567974e+00
4.206057847081381418e-01,8.815051072017173750e-01,-1.088031649681509894e+00,-1.129059291533900389e+00
9.372770570705035720e-01,1.463068789495053146e+00,-7.092500428407773061e-01,-4.945118685895131261e-01
6.068220424126158363e-01,1.174282168109664237e+00,-1.688639963403757438e-01,-1.291939616209043518e+00
5.826879579676513821e-01,1.649340027015568921e+00,-8.201405661213774234e-01,-1.508077630345544540e+00
-9.476914422895421630e-02,1.298916144940355455e+00,-8.430823001077913936e-02,-1.310471936785121860e+00
-1.277924224601846293e-01,1.139559173192180808e+00,7.073635165438250105e-01,-5.569495546590519375e-01
-8.503558157008483942e-02,1.073529557880130936e+00,9.159244511094732921e-01,-1.033607252750196270e+00
1.203714499312352970e+00,5.862326751306579098e-01,2.948113476254832221e-02,-5.484288496631837262e-01
-9.640254002610338935e-01,1.164232247367510409e+00,-8.120768530022421938e-01,-1.355919944587468784e+00
2.495276062531934791e-01,6.789235427363408126e-01,-5.955718114739620983e-01,-1.310242998527991531e+00
1.836437619025933277e+00,6.603726118232829956e-01,-8.493658188221071548e-01,-9.891622052293463918e-01
1.157255573758876999e+00,1.149838125483737983e+00,-9.718671383450581125e-01,-4.757971238748726073e-01
1.396278594847819132e+00,9.596306340603362184e-01,-1.757768526647579765e+00,-8.127096541356606529e-01
1.202290554588419269e+00,1.056596129050841659e+00,-4.944812953922606003e-01,-7.954638612729281189e-01
2.041719794273376465e+00,9.428668300697758964e-01,-1.987980008125305176e+00,-9.957742462177124887e-01
6.602212597687757700e-01,8.855789149796700066e-01,3.463547196553338203e-01,-9.205496266114778781e-01
6.576346978312372915e-01,5.825561357106623372e-01,-1.151641088079058406e-02,-8.300129890615063344e-01
3.919911395443942403e-01,4.657158485189872299e-01,-2.954704279439934744e-01,-1.133076628828294963e+00
-4.227066589660819496e-01,4.322683466521157203e-01,-4.669593144090908865e-01,-1.029200639262309647e+00
-3.443595039877995756e-01,2.227552084459039072e-01,-3.543287131472481200e-01,-6.789245514573920559e-01
9.162238587471862594e-01,3.160676457768994002e-02,-2.703892450726219643e-01,-7.876926385566950239e-01
8.110503827029331703e-01,6.788402161900056742e-01,-6.823880458400255478e-01,-7.400746611299250377e-01
2.869215446155075622e-01,1.350544764474587156e+00,-1.025302333907420982e+00,-6.647906321868427559e-01
-6.419021109470790520e-03,1.032282620940484730e+00,-9.415975272961973896e-01,-6.778405881141542633e-01
-2.691963773241521363e-01,9.571630549115670572e-01,-1.482815694155499298e-01,-2.410998826486789870e-01
-1.809802753773236406e-01,6.657377374864431596e-01,5.200262176437364658e-02,-3.504653459066227050e-01
1.924703062689010480e-01,2.436336097764043029e-01,-5.085600006096773207e-01,-9.294248192324535696e-01
1.551753495252712334e-01,5.231571524603458867e-01,-1.294813763480416213e+00,-1.289251514375288954e+00
9.052426337279286805e-01,6.200080795484928797e-02,-4.478775832308805604e-01,-2.844987097665283571e-01
2.430235466355405993e-01,2.438253421994549322e-02,1.136987264563398270e-01,-4.808580309957501964e-01
2.754137728987862133e-01,6.853994379210126553e-02,-3.079711536435081332e-01,-6.618573204806029731e-01
9.096692726423620812e-01,4.164099761739740724e-01,-4.346607370670156900e-01,-7.907678712121503084e-01
-2.758641702697576248e-01,1.358489788251693087e+00,-1.051465875051753152e+00,-1.011919561757046004e+00
-8.028099540307471749e-01,9.791606266264426539e-01,-1.005805233045311109e+00,-6.137773799702785915e-01
-3.190904511622361106e-01,1.173571828681774454e+00,-4.998775109094129032e-01,-3.405327464486389566e-01
-2.264760379724424233e-01,8.188338349415800188e-01,-4.710301431073566913e-01,-1.206512659579297431e-01
