-8.193880787124403486e-01,9.799100626765309130e-01,-1.836640020696571618e-01,-3.861743006912154996e-02
4.823115923133058924e-01,4.164903221633549646e-01,-9.475529606670662908e-02,-1.965892340292918483e-02
5.398545916584247539e-01,1.522045795166136195e-01,1.849936658960482649e-01,3.761380000000258406e-05
9.977498137800979716e-01,1.803056071051691300e-01,-4.623014908267721879e-01,-1.081407959706788269e-01
1.063926590421830687e+00,1.029152798628414495e-01,-5.443216500050345186e-01,-2.194793662724559002e-01
1.074172740047233399e+00,6.201731793085663025e-01,1.038679440105150231e-01,-4.697260110161707303e-01
1.302430170072462312e+00,8.250593703171713589e-01,-7.657124409694295863e-01,-7.517579845161113106e-01
1.329931812096232902e+00,1.146609767767221566e+00,-1.826092442829497564e+00,-6.727259784265074982e-01
2.041719999999999757e+00,9.271641758142515899e-01,-1.987980000000000080e+00,-9.926458340929128488e-01
1.143684566702021899e+00,3.799290194352218930e-01,-1.682999048796548713e+00,-8.911502024072445183e-01
6.577860153741970084e-01,2.923239440264557842e-01,8.380780134654286506e-02,-1.098316436631122217e+00
1.633336596829053633e-01,1.142657797749804111e-02,6.537566381940707050e-01,-1.236299867621039050e+00
2.714648735557028125e-01,6.082885789113428032e-01,4.278726822619216552e-01,-1.498516602513108920e+00
-2.989472198650798829e-01,9.710219438580638407e-01,8.442315772127286788e-01,-1.562070000000000070e+00
3.212385091034051232e-01,1.354886109603378408e+00,1.460485072250030658e-01,-1.527009085502392338e+00
2.037800846861210768e-01,5.279114715968041827e-01,3.733321038816073134e-02,-2.155177038566911119e-01
3.601060323144809061e-01,2.347643006968030688e-01,1.541635995613546140e-01,-1.805696470021349587e-01
1.858365903949470432e-01,6.139458700424343940e-02,2.119399612515215914e-02,-6.743163616670488913e-02
5.996252793444658558e-01,8.181175658757885646e-03,-1.720484604307510601e-01,-5.610153090823022382e-02
3.903135362002008169e-01,8.546057746059300408e-02,-7.359766514501286938e-01,-1.136845816008686949e-01
7.851381761880669163e-01,1.497724245518543273e-01,-3.537511396565780064e-01,-3.950129523724854597e-01
1.045623806403565448e+00,5.037556421543072371e-01,-6.139095565630476870e-01,-5.056200430641539789e-01
1.507320501103885269e+00,5.371564549300308355e-01,-1.810462704104105924e+00,-6.053686936316229339e-01
