1.046999999999999886e+02,3.104849008483544139e+02,7.499390000000000223e-01
9.822540024450053409e+01,3.106252008771344322e+02,7.207309517795861264e-01
8.262437834837490414e+01,3.045289999999999964e+02,6.783131859431992261e-01
7.437054096395732472e+01,3.134456822713646034e+02,5.946078052319471174e-01
6.955844921204266029e+01,3.203412499345137121e+02,5.374110223163650613e-01
6.819366302759384268e+01,3.243631513090685985e+02,5.056612790800503188e-01
6.427731077589731967e+01,3.257960591995214941e+02,4.832469680677727863e-01
1.035524905284047179e+02,3.178574860445863806e+02,7.099087659879989021e-01
9.843363887151676295e+01,3.238147228840711591e+02,6.692691756748390119e-01
8.949696580538537205e+01,3.235537376676521717e+02,6.261698933867829719e-01
7.720883799058879049e+01,3.238184240300508918e+02,5.579943908971276567e-01
7.159357465826867895e+01,3.266410051327512747e+02,5.243435539141002577e-01
6.788452728933401659e+01,3.308025992474759960e+02,4.878060941519765104e-01
6.280834908670104255e+01,3.315529332359599834e+02,4.605302454045180904e-01
1.041581567878611452e+02,3.314888310061873540e+02,6.640095722141559076e-01
9.754392106398148599e+01,3.323404019183664673e+02,6.326019181990465423e-01
8.840658198315686889e+01,3.346670933525490454e+02,5.806255727851976634e-01
8.060776188140050635e+01,3.321291468148722856e+02,5.484906505477611383e-01
7.144892622485417633e+01,3.357897553809278293e+02,4.957863387598985816e-01
6.683612438981725745e+01,3.399419011845584464e+02,4.614844329722664340e-01
6.478496089884984599e+01,3.361894443740457632e+02,4.603543365191558046e-01
1.040413015096308698e+02,3.426473087820626233e+02,6.396624328769602297e-01
8.372560394955260676e+01,3.496809341135466980e+02,5.272238045979189547e-01
7.333603475637659130e+01,3.522943520824878760e+02,4.780247796628667722e-01
7.129809093419612509e+01,3.551767110648813173e+02,4.633549286213035079e-01
6.788776185009432140e+01,3.587377344039073250e+02,4.331960660376298899e-01
6.501665869736578429e+01,3.485094795106912215e+02,4.380591045550589202e-01
6.761933561179191088e+01,3.488073711433451649e+02,4.539453236048509588e-01
7.582383638608132514e+01,3.563651706390287472e+02,4.486879752904709417e-01
6.170319585979711974e+01,3.610363344261283487e+02,3.949793573381180090e-01
5.919359245100617528e+01,3.713910505823349126e+02,3.779368706881102713e-01
6.199371693559668017e+01,3.777710015409281823e+02,3.821714223296257540e-01
6.701080861116437859e+01,3.763860976623277566e+02,4.019535493265158910e-01
7.324127855441537349e+01,3.810880205132712604e+02,4.275338701222608506e-01
8.112283347950244661e+01,3.884781795460743865e+02,4.617943025704621673e-01
4.912075042720253037e+01,3.710218232631693240e+02,1.389753866017478245e-01
5.954885207717573792e+01,3.711770747424628780e+02,3.073157437462626929e-01
5.793628385757394028e+01,3.805143252481100262e+02,3.578540352848941231e-01
6.023913198647856859e+01,3.806544911909292068e+02,3.690343483550740378e-01
6.635039756609128858e+01,3.858625963014874287e+02,3.915359958639748617e-01
7.951415146755525143e+01,3.990802970897661339e+02,4.441650953723275119e-01
8.636013429988568646e+01,4.073259628410498863e+02,4.676338652522979422e-01
3.671220000000000283e+01,3.770505741461066123e+02,3.253890000000000168e-03
5.196485441630795776e+01,3.819680182613121815e+02,2.670051920963518732e-01
5.510456574799106733e+01,3.849476338931778514e+02,3.437533265789632919e-01
6.007638137240066101e+01,3.860491040083701364e+02,3.649557356088926063e-01
6.778909351826860075e+01,3.940720614034719347e+02,3.944229387086831129e-01
7.847044888041614286e+01,4.081905574487546460e+02,4.383360183918951769e-01
8.340012555363708202e+01,4.241979999999999791e+02,4.517367347156993063e-01
