3.671220000000000283e+01,3.780059999999999718e+02,3.253890000000000168e-03
3.700730000000000075e+01,3.777640000000000100e+02,8.475369999999999432e-03
3.701409999999999911e+01,3.788199999999999932e+02,1.489629999999999947e-02
3.791890000000000072e+01,3.776200000000000045e+02,2.207200000000000134e-02
3.868659999999999854e+01,3.771229999999999905e+02,2.973649999999999904e-02
3.918979999999999819e+01,3.773210000000000264e+02,3.773139999999999827e-02
4.023749999999999716e+01,3.761639999999999873e+02,4.596220000000000167e-02
4.143099999999999739e+01,3.746179999999999950e+02,5.437909999999999966e-02
4.161659999999999826e+01,3.757500000000000000e+02,6.294760000000000633e-02
4.283290000000000219e+01,3.743779999999999859e+02,7.163079999999999448e-02
4.400619999999999976e+01,3.729630000000000223e+02,8.043119999999999437e-02
4.427579999999999671e+01,3.739209999999999923e+02,8.936189999999999412e-02
4.561520000000000152e+01,3.723890000000000100e+02,9.839610000000000023e-02
4.584320000000000306e+01,3.735679999999999836e+02,1.075269999999999976e-01
4.724819999999999709e+01,3.716109999999999900e+02,1.167600000000000027e-01
4.785070000000000334e+01,3.718310000000000173e+02,1.260900000000000076e-01
4.904990000000000094e+01,3.706000000000000227e+02,1.355059999999999876e-01
4.956700000000000017e+01,3.710339999999999918e+02,1.450100000000000000e-01
5.071020000000000039e+01,3.699220000000000255e+02,1.546059999999999934e-01
5.174560000000000315e+01,3.691429999999999723e+02,1.642830000000000124e-01
5.254299999999999926e+01,3.689479999999999791e+02,1.740480000000000083e-01
5.357269999999999754e+01,3.682590000000000146e+02,1.838869999999999949e-01
5.433520000000000039e+01,3.679490000000000123e+02,1.938080000000000080e-01
5.553020000000000067e+01,3.668550000000000182e+02,2.038000000000000089e-01
5.624869999999999948e+01,3.668340000000000032e+02,2.138599999999999945e-01
5.706040000000000134e+01,3.667529999999999859e+02,2.239819999999999867e-01
5.802940000000000254e+01,3.665640000000000214e+02,2.341610000000000080e-01
5.909210000000000207e+01,3.662200000000000273e+02,2.443929999999999991e-01
5.994420000000000215e+01,3.663480000000000132e+02,2.546849999999999947e-01
6.067960000000000065e+01,3.669859999999999900e+02,2.650339999999999918e-01
6.156560000000000343e+01,3.671800000000000068e+02,2.754300000000000082e-01
6.245510000000000161e+01,3.674540000000000077e+02,2.858550000000000257e-01
6.328170000000000073e+01,3.679300000000000068e+02,2.962919999999999998e-01
6.429229999999999734e+01,3.680450000000000159e+02,3.067130000000000134e-01
6.511950000000000216e+01,3.684540000000000077e+02,3.170970000000000177e-01
6.533060000000000400e+01,3.702869999999999777e+02,3.273949999999999916e-01
6.564230000000000587e+01,3.719830000000000041e+02,3.375819999999999932e-01
6.677150000000000318e+01,3.718489999999999895e+02,3.476150000000000073e-01
6.750889999999999702e+01,3.725880000000000223e+02,3.574930000000000052e-01
6.860429999999999495e+01,3.725819999999999936e+02,3.672059999999999769e-01
6.945340000000000202e+01,3.731360000000000241e+02,3.767099999999999893e-01
7.019010000000000105e+01,3.739780000000000086e+02,3.859819999999999918e-01
7.115470000000000539e+01,3.744519999999999982e+02,3.949929999999999830e-01
7.188689999999999714e+01,3.751770000000000209e+02,4.037640000000000118e-01
7.296439999999999770e+01,3.754300000000000068e+02,4.122970000000000246e-01
7.375960000000000605e+01,3.761669999999999732e+02,4.205769999999999786e-01
7.473439999999999372e+01,3.766150000000000091e+02,4.286510000000000042e-01
7.603470000000000084e+01,3.764689999999999941e+02,4.364569999999999839e-01
7.663420000000000698e+01,3.776460000000000150e+02,4.441030000000000255e-01
7.799859999999999616e+01,3.773999999999999773e+02,4.514739999999999864e-01
7.968699999999999761e+01,3.767529999999999859e+02,4.586680000000000201e-01
8.088360000000000127e+01,3.768539999999999850e+02,4.655290000000000261e-01
8.120340000000000202e+01,3.769610000000000127e+02,4.721600000000000241e-01
8.093269999999999698e+01,3.769750000000000227e+02,4.785229999999999762e-01
8.046479999999999677e+01,3.767719999999999914e+02,4.844959999999999822e-01
7.962850000000000250e+01,3.770059999999999718e+02,4.892299999999999982e-01
7.912359999999999616e+01,3.772169999999999845e+02,4.909999999999999920e-01
7.889740000000000464e+01,3.784320000000000164e+02,4.883140000000000258e-01
7.821399999999999864e+01,3.792130000000000223e+02,4.834330000000000016e-01
7.737609999999999388e+01,3.798670000000000186e+02,4.772330000000000183e-01
7.663490000000000180e+01,3.797409999999999854e+02,4.705509999999999970e-01
7.556229999999999336e+01,3.799150000000000205e+02,4.631910000000000194e-01
7.430010000000000048e+01,3.803419999999999845e+02,4.555589999999999917e-01
7.279829999999999757e+01,3.803249999999999886e+02,4.488369999999999860e-01
7.149800000000000466e+01,3.801680000000000064e+02,4.426610000000000267e-01
7.008079999999999643e+01,3.802730000000000246e+02,4.378830000000000222e-01
6.919910000000000139e+01,3.799689999999999941e+02,4.328730000000000078e-01
6.804989999999999384e+01,3.801999999999999886e+02,4.277230000000000198e-01
6.669249999999999545e+01,3.807640000000000100e+02,4.224899999999999767e-01
6.562690000000000623e+01,3.807509999999999764e+02,4.172069999999999945e-01
6.431600000000000250e+01,3.811879999999999882e+02,4.118939999999999824e-01
6.290879999999999939e+01,3.819180000000000064e+02,4.065619999999999790e-01
6.221829999999999927e+01,3.812459999999999809e+02,4.001480000000000037e-01
6.093880000000000052e+01,3.815099999999999909e+02,3.941560000000000064e-01
5.974600000000000222e+01,3.818279999999999745e+02,3.884179999999999855e-01
