6.309911109544237284e-01,4.371820142263108666e-01,2.598710801723147501e-01,-4.855725392696581544e-01
4.231679844671331070e-01,1.554092548142441410e-01,2.448662900850815394e-01,-3.637664318927742446e-01
2.285738244577146805e-01,4.667011433705749168e-02,3.219559840596406541e-01,-3.379311691214224034e-01
1.950357145241943257e-02,2.090563438541763464e-01,1.867138441224867051e-01,-4.201776907249821225e-01
-2.829846158036385395e-01,5.937091684175952455e-01,1.929239678750800380e-01,-7.492366076025517296e-01
5.432606847892043067e-01,2.033414067948936810e-01,4.370197635413441972e-02,-2.055594890589513835e-01
5.360471989396622394e-01,1.392391287020318669e-01,3.395588810360881116e-01,-4.883817795275373630e-01
4.161956183742030468e-01,3.530248891277189965e-02,2.057542456859000612e-01,-5.723151678140622201e-01
6.137464093532318810e-02,5.608586362891021526e-02,5.244729675407537872e-01,-6.599121138183763335e-01
1.408899504979665984e-02,2.969561726751694386e-01,2.340686249764640792e-01,-8.068033870497635096e-01
3.357366707794368077e-01,3.283382811580999872e-01,-2.593126235258332857e-01,-2.515378317680752041e-01
4.911119261003398240e-01,7.152589534168184160e-02,-1.179360559678872544e-01,-4.136972816248489782e-01
6.036905751140175802e-01,2.783505095698882506e-02,7.487044897862293880e-02,-7.613747357846096797e-01
9.755386745727745446e-02,3.065384616018547448e-02,1.634957156808318768e-01,-6.677725571396440074e-01
2.366588365454275200e-01,1.498273873589151262e-01,-1.653312495037287944e-01,-9.216675762475434741e-01
1.706623056887547341e-01,8.731787608760870067e-02,-5.747189654547946169e-01,-3.621882011348915853e-01
5.836337610968340694e-01,3.853394634948892339e-02,-7.860868595367076495e-01,-1.251437771641836783e-01
4.034118425976889188e-01,4.197195568126655535e-02,-3.647652482960771492e-01,-6.184233072013748389e-01
5.135609556707643186e-02,6.114527154245319451e-02,-1.731072804305436863e-01,-1.077965612569974141e+00
4.980480777211504506e-01,2.217762642255931282e-01,-1.327348048453068641e-01,-1.088127535965187853e+00
5.118951414084473850e-01,4.830258984789547183e-01,-7.345419866651650143e-01,-2.127995187228237661e-01
7.232463818373611186e-01,2.134002215937208513e-01,-2.301519691373533627e-01,-2.958192384710391920e-01
1.081580879104826698e+00,9.461622563862896740e-02,-2.833844597174164370e-01,-6.085819963654186537e-01
7.125551623534469581e-01,8.998466348984573981e-02,-3.552960710136418010e-01,-1.031474261724422137e+00
9.905800388133372270e-01,3.482552581489669619e-01,-4.830121002407037345e-01,-1.349286385005307620e+00
